company_name,status_label,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
C_2479,alive,2014,0.001,0.167,0,-0.096,0,-0.096,0,10.0583,0.071,0.001,0,-0.096,-0.096,0.129,-1.34,0.071,0.129,0.167
C_2479,alive,2017,0.014,0.08,0,-0.012,0,0.004,0.01,0.5384,0.068,0.015,0,-0.012,-0.012,0.114,-1.424,0.068,0.114,0.08
C_2479,alive,2018,0.007,0.07,0,-0.014,0,-0.019,0.002,4.0383,0.056,0.008,0,-0.014,-0.014,0.126,-1.443,0.056,0.126,0.07
C_2480,alive,2013,325.801,143.141,14.1,41.274,46.222,22.321,50.085,635.0338,332.525,447.876,0,27.174,189.384,58.608,-242.338,332.525,62.196,291.251
C_2480,alive,2014,398.422,148.54,14.348,55.981,64.925,48.58,62.372,808.1143,366.127,510.53,0,41.633,217.587,60.746,-195.497,366.127,69.555,310.146
C_2480,alive,2015,285.863,162.61,47.68,9.87,75.896,-159.233,88.471,767.672,405.966,785.92,330.87,-37.81,243.356,111.177,-355.756,405.966,480.4,396.096
C_2480,alive,2016,314.7,161.697,52.72,57.482,79.168,-54.099,99.637,895.3072,427.054,766.883,300.855,4.762,265.357,157.55,-411.101,427.054,496.453,369.572
C_2480,alive,2017,263.371,153.082,48.209,39.373,79.903,-70.562,55.104,716.1131,385.961,635.961,299.667,-8.836,232.879,83.647,-479.314,385.961,418.268,346.588
C_2480,alive,2018,284.423,158.131,31.367,68.842,67.096,-26.322,60.89,897.7178,398.799,623.687,251.357,37.475,240.668,69.418,-479.114,398.799,365.23,329.957
C_2482,alive,2016,214.7,852.5,259.9,402.2,7.8,-30.4,183.2,1956.1377,1404.6,3369.9,1887,142.3,552.1,324.6,-641.6,1404.6,2540.4,1002.4
C_2482,alive,2017,244.6,935.6,285.2,402.5,8.8,38.3,199.9,2118.4745,1507.6,3493.3,1884.2,117.3,572,368.7,-603.7,1507.6,2608.7,1105.1
C_2482,alive,2018,263,989,287.5,387.7,9.3,9.4,211.4,2123.095,1558.2,3528.3,1817.1,100.2,569.2,402.5,-591.1,1558.2,2616.8,1170.5
C_2483,alive,2013,938.626,563.994,43.825,123.827,435.465,14.073,105.271,1046.5865,783.273,1505.545,430.3,80.002,219.279,147.483,260.209,783.273,731.571,659.446
C_2483,alive,2014,978.45,582.275,44.876,115.203,479.828,31.093,117.745,776.2398,793.579,1565.694,345.012,70.327,211.304,279.872,276.11,793.579,770.214,678.376
C_2485,alive,2013,149.304,87.381,7.877,17.823,26.14,5.805,26.829,255.2945,195.381,299.953,0,9.946,108,21.29,100.498,195.381,25.687,177.558
C_2485,alive,2014,147.681,95.071,7.146,8.352,31.247,1.751,28.576,182.925,192.701,290.459,0,1.206,97.63,21.754,99.539,192.701,25.161,184.349
C_2485,alive,2015,160.185,108.968,5.859,13.085,31.877,6.588,29.205,295.3041,212.858,300.36,0,7.226,103.89,23.189,101.791,212.858,25.422,199.773
C_2485,alive,2016,195.645,98.741,4.584,22.536,26.276,16.708,31.682,296.856,203.005,336.166,0,17.952,104.264,23.808,116.421,203.005,36.137,180.469
C_2485,alive,2017,174.36,88.963,5.497,14.417,30.238,9.366,30.853,281.6526,181.634,345.189,0,8.92,92.671,17.98,127.819,181.634,26.045,167.217
C_2485,alive,2018,163.044,107.213,12.27,18.94,41.644,1.303,50.817,368.9066,228.366,371.125,0,6.67,121.153,34.975,128.222,228.366,40.845,209.426
C_2486,alive,2013,14.489,8.681,0.158,-8.659,0.038,-8.817,0.022,36.7745,0.022,15.064,0,-8.817,-8.659,0.495,-1.974,0.022,0.495,8.681
C_2486,alive,2014,5.828,10.787,0.363,-10.694,0.207,-11.061,0.032,24.9853,0.093,7.204,0,-11.057,-10.694,0.71,-13.034,0.093,0.71,10.787
C_2486,alive,2015,7.882,11.341,0.478,-11.223,0.075,-11.704,0.021,30.7402,0.118,8.956,0,-11.701,-11.223,0.654,-24.747,0.118,0.654,11.341
C_2486,alive,2016,3.486,11.754,0.454,-11.672,0,-11.579,0.042,15.227,0.082,4.551,0,-12.126,-11.672,2.777,-36.318,0.082,2.777,11.754
C_2487,alive,2013,3138,1161,202,247,56,8,327,9034.9324,3575,5716,580,45,2414,2390,66,3575,3294,3328
C_2487,alive,2014,3720,1129,192,1265,36,875,362,18213.888,4515,6147,31,1073,3386,2747,906,4515,3111,3250
C_2487,alive,2015,4354,1188,173,1071,33,1156,233,19872.7982,4396,7050,991,898,3208,2418,2044,4396,3654,3325
C_2487,alive,2018,6381,1197,148,1158,0,1019,623,30296.6144,4950,8957,994,1010,3753,2265,5328,4950,3626,3792
C_2489,alive,2013,971.616,645.069,220.261,152.979,182.194,-111.186,318.101,2373.7555,1373.212,2910.386,243.125,-67.282,728.143,365.615,-2901.713,1373.212,1060.11,1220.233
C_2489,alive,2014,1222.099,646.129,190.084,118.969,183.961,-111.491,255.669,2939.1218,1372.316,3011.107,175.625,-71.115,726.187,450.631,-3026.702,1372.316,1251.427,1253.347
C_2489,alive,2015,882.825,670.535,175.684,69.6,171.446,-133.869,256.099,2699.435,1416.059,3137.056,784.389,-106.084,745.524,506.608,-3173.51,1416.059,1938.735,1346.459
C_2489,alive,2016,705.72,661.133,167.926,36.372,162.415,-284.558,216.006,1334.333,1372.685,2731.471,764.738,-131.554,711.552,505.15,-3471.635,1372.685,1851.431,1336.313
C_2489,alive,2017,621.099,668.346,152.48,80.672,154.644,-103.187,201.08,1147.0062,1407.511,2563.591,760.194,-71.808,739.165,504.229,-3568.049,1407.511,1768.398,1326.839
C_2489,alive,2018,706.278,609.551,142.819,63.571,184.209,-94.155,203.648,1094.9897,1322.417,2495.124,755.649,-79.248,712.866,487.692,-3608.155,1322.417,1726.654,1258.846
C_249,alive,2013,40.918,68.516,0.52,1.221,4.791,0.368,14.153,24.7167,87.619,47.225,0,0.701,19.103,15.125,11.863,87.619,24.19,86.398
C_249,alive,2014,39.446,63.164,0.634,3.055,6.446,1.334,12.95,28.8434,84.619,46.307,0,2.421,21.455,14.511,9.593,84.619,25.02,81.564
C_249,alive,2015,40.082,69.473,0.646,0.872,5.749,-0.21,19.931,20.173,89.306,46.996,0,0.226,19.833,17.382,7.304,89.306,27.406,88.434
C_249,alive,2016,41.817,77.627,0.699,4.1,6.148,2.604,19.564,39.0888,103.367,48.707,0,3.401,25.74,17.383,4.692,103.367,31.052,99.267
C_249,alive,2017,51.719,85.319,0.673,4.445,5.971,2.506,28.402,43.4818,111.482,58.928,0,3.772,26.163,26.023,7.244,111.482,37.927,107.037
C_249,alive,2018,48.415,53.892,0.625,-0.976,7.558,14.44,13.872,52.703,72.916,55.275,0.5,-1.601,19.024,14.061,19.101,72.916,21.473,73.892
C_2490,alive,2013,178.222,40.443,0.66,-39.767,0,-40.996,0.058,579.6211,0.676,182.41,0,-40.427,-39.767,7.406,-41.341,0.676,9.14,40.443
C_2490,alive,2014,299.275,56.76,0.743,-5.906,0,-7.15,1.759,568.5749,50.854,304.116,0,-6.649,-5.906,12.039,-48.491,50.854,14.227,56.76
C_2490,alive,2015,377.403,80.738,0.806,-79.131,0,-80.612,0.509,2162.0838,1.607,385.236,0,-79.937,-79.131,22.216,-129.103,1.607,24.567,80.738
C_2490,alive,2016,391.362,150.463,1.227,-149.408,0,-160.108,0.178,1709.4509,1.055,459.976,39.022,-150.635,-149.408,41.075,-289.211,1.055,94.573,150.463
C_2490,alive,2017,426.327,181.802,3.067,-154.283,0,-153.237,0.24,1442.7277,27.519,496.329,35.747,-157.35,-154.283,37.371,-442.35,27.519,89.14,181.802
C_2490,alive,2018,431.39,140.449,3.216,-139.494,0,-155.645,0.002,410.5992,0.955,498.796,30.832,-142.71,-139.494,14.926,-597.995,0.955,175.798,140.449
C_2491,alive,2013,0.196,0.009,0.021,-4.251,0,-4.401,0.029,35.9433,0.171,0.309,0,-4.272,0.162,1.662,-30.319,0.171,1.662,4.422
C_2491,alive,2014,0.424,0.25,0.017,-2.903,0,-3.099,0.017,2.604,0.557,0.519,0,-2.92,0.307,3.079,-33.326,0.557,3.079,3.46
C_2491,alive,2015,0.241,1.275,0.017,-0.705,0,-0.697,0,8.4874,2.454,0.32,0,-0.722,1.179,1.747,-33.958,2.454,1.747,3.159
C_2491,alive,2016,0.04,0.921,0.017,-1.398,0,-1.487,0,7.0913,1.237,0.102,0,-1.415,0.316,1.826,-35.465,1.237,1.826,2.635
C_2492,alive,2013,22.351,74.665,2.162,4.044,7.039,-7.66,13.333,37.4425,103.748,29.443,22.844,1.882,29.083,41.322,-34.857,103.748,64.299,99.704
C_2492,alive,2014,30.311,59.686,2.117,6.654,7.95,-0.866,20.17,3.7002,87.294,34.491,1.47,4.537,27.608,69.422,-36.452,87.294,70.942,80.64
C_2495,alive,2014,37.334,88.808,5.401,-60.605,0.801,-110.938,7.96,318.8275,28.203,135.471,43.288,-66.006,-60.605,107.539,-174.889,28.203,172.722,88.808
C_2495,alive,2015,301.932,2.183,13.392,-18.868,2.536,117.237,59.307,703.4291,99.892,512.4,43.902,-32.26,97.709,85.798,-65.835,99.892,212.429,118.76
C_2495,alive,2016,332.352,4.554,16.135,-21.451,2.826,-47.903,65.359,717.5795,133.591,525.282,44.422,-37.586,129.037,83.262,-113.546,133.591,217.515,155.042
C_2495,alive,2017,325.807,3.605,17.804,-10.365,5.351,-59.731,13.872,829.6102,154.937,520.346,45.077,-28.169,151.332,85.668,-178.67,154.937,227.212,165.302
C_2495,alive,2018,495.678,5.527,18.668,-50.024,5.619,-102.678,14.49,936.6557,164.246,709.16,195.091,-68.692,158.719,104.621,-271.546,164.246,390.907,214.27
C_2496,alive,2013,47.476,33.417,1.313,-0.436,0,-3.355,16.025,52.3698,56.639,71.649,0,-1.749,23.222,11.004,-3.355,56.639,13.872,57.075
C_2496,alive,2014,30.676,47.014,2.367,5.879,0,-0.339,1.812,56.2275,88.758,86.172,0,3.512,41.744,14.539,-3.694,88.758,19.46,82.879
C_2498,alive,2013,123.548,21.535,2.372,-2.901,12.764,-6.455,10.182,869.8985,39.48,158.435,2.557,-5.273,17.945,8.734,-6.807,39.48,11.735,42.381
C_2498,alive,2014,70.592,28.923,4.52,-17.201,17.014,-21.843,14.238,242.2224,43.9,133.43,2.114,-21.721,14.977,12.357,-36.501,43.9,14.885,61.101
C_2498,alive,2015,51.467,26.783,5.227,-16.475,19.839,-25.865,9.368,145.0479,40.353,107.958,1.893,-21.702,13.57,16.964,-67.698,40.353,18.885,56.828
C_2498,alive,2016,51.599,27.838,5.659,-8.545,15.838,-14.598,6.447,149.5988,47.788,104.178,1.654,-14.204,19.95,14.735,-83.496,47.788,16.398,56.333
C_2498,alive,2017,47.965,36.631,5.411,-12.629,15.43,-20.017,8.647,135.45,57.744,95.56,1.544,-18.04,21.113,18.806,-98.67,57.744,20.351,70.373
C_2498,alive,2018,34.203,38.218,5.262,-7.499,15.93,-12.667,6.695,107.4691,64.644,77.682,1.364,-12.761,26.426,12.912,-112.601,64.644,14.907,72.143
C_2499,alive,2014,6.048,3.633,0.035,-3.573,0.084,2.98,0.091,31.938,0.06,6.348,0.163,-3.608,-3.573,1,-23.02,0.06,3.431,3.633
C_2499,alive,2015,1.712,4.754,0.045,-4.611,0.816,-5.842,0.23,19.915,0.143,2.133,0.16,-4.656,-4.611,1.511,-29.287,0.143,2.167,4.754
C_2499,alive,2016,2.017,5.997,0.06,-5.385,1.419,-5.41,0.358,15.0675,0.612,2.461,0.162,-5.445,-5.385,2.348,-35.541,0.612,3.369,5.997
C_2499,alive,2017,1.227,10.522,0.068,-9.933,0.957,-10.329,0.186,13.644,0.589,1.669,0.183,-10.001,-9.933,3.686,-47.258,0.589,4.823,10.522
C_2499,alive,2018,0.314,7.623,0.059,-7.58,0.17,-6.715,0.033,70.8175,0.043,0.688,0.168,-7.639,-7.58,3.222,-87.023,0.043,3.561,7.623
C_250,alive,2013,2602,7449,1104,4577,252,1864,1052,29024.9022,12026,31782,9022,3473,4577,2424,9413,12026,21278,7449
C_250,alive,2014,2572,7866,1151,4803,273,1927,1129,35925.3419,12669,33053,9514,3652,4803,2107,10068,12669,21877,7866
C_250,alive,2015,2966,6991,1208,4820,350,1968,982,25055.0883,11811,35039,10683,3612,4820,1952,10573,11811,23371,6991
C_250,alive,2016,2487,6379,1301,4690,407,1714,938,33349.5074,11069,35414,10962,3389,4690,2040,10613,11069,23720,6379
C_250,alive,2017,1915,6368,1315,5040,372,5471,970,48950.7035,11408,35739,11790,3725,5040,1894,13598,11408,21018,6368
C_250,alive,2018,2565,6122,1331,6128,263,3309,1010,50833.5234,12250,36729,14739,4797,6128,1915,11496,12250,24149,6122
C_2500,alive,2015,0.605,0.469,0.027,-0.019,0,0.006,0,120.564,1.046,34.617,0,-0.046,0.577,0.662,-6.257,1.046,0.662,1.065
C_2502,alive,2013,270.074,35.772,2.31,11.36,0,6.328,16.381,1028.6741,122.206,284.079,0,9.05,86.434,19.136,-57.038,122.206,19.235,110.846
C_2502,alive,2014,274.167,41.485,4.744,10.856,0,-26.314,18.59,675.7634,159.084,315.724,0,6.112,117.599,54.073,-83.407,159.084,59.958,148.228
C_2504,alive,2013,200.684,103.903,4.641,-68.368,0.703,-72.811,2.121,1405.5878,35.535,213.596,0,-73.009,-68.368,19.173,-576.767,35.535,91.749,103.903
C_2504,alive,2014,150.756,126.829,4.598,-66.933,2.95,-71.364,3.225,1017.9506,59.896,165.318,0,-71.531,-66.933,21.254,-648.131,59.896,89.619,126.829
C_2504,alive,2015,292.18,134.483,5.513,-48.942,2.935,-60.739,5.802,1245.006,85.541,313.823,191.756,-54.455,-48.942,35.81,-708.87,85.541,278.719,134.483
C_2504,alive,2016,254.78,179.666,5.327,-119.664,0.907,-144.817,2.292,268.6037,60.002,287.085,278.234,-124.991,-119.664,61.439,-853.687,60.002,369.389,179.666
C_2504,alive,2017,276.341,167.687,5.963,-52.24,1.038,-96.012,5.229,849.4917,115.447,294.676,153.684,-58.203,-52.24,55.77,-1028.582,115.447,312.571,167.687
C_2504,alive,2018,278.781,203.791,7.411,-150.345,0,-168.843,12.067,717.12,53.446,295.381,124.409,-157.756,-150.345,70.66,-1183.335,53.446,284.409,203.791
C_2507,alive,2013,7.744,0.462,0.144,1.956,1.406,-26.153,0.049,121.7724,7.278,12.287,0,1.812,6.816,0.984,-39.93,7.278,4.764,5.322
C_2507,alive,2014,10.707,0.498,0.495,-11.199,2.065,-15.595,0.046,105.7403,0.529,21.954,0.605,-11.694,0.031,2.673,-55.525,0.529,6.734,11.728
C_2507,alive,2015,7.228,9.103,0.775,-11.269,2.706,-11.032,0.051,99.4098,8.522,18.371,0.308,-12.044,-0.581,3.236,-66.557,8.522,6.642,19.791
C_2507,alive,2016,16.797,12.71,0.842,-10.546,3.093,-11.581,0.041,98.8608,12.28,27.642,0,-11.388,-0.43,3.249,-78.138,12.28,3.308,22.826
C_2507,alive,2017,67.621,17.307,0.947,-12.352,3.282,-13.029,0.957,345.9932,16.6,79.739,0,-13.299,-0.707,4.313,-91.168,16.6,4.313,28.952
C_2507,alive,2018,61.198,25.526,1.343,-22.675,3.044,-7.967,0.871,310.3611,26.426,77.302,0.848,-24.018,0.9,5.174,-99.113,26.426,6.022,49.101
C_2508,alive,2013,2.551,3.542,0.207,1.576,0.786,0.833,1.427,8.6942,8.132,4.108,2.041,1.369,4.59,2.185,-20.771,8.132,4.59,6.556
C_2508,alive,2014,2.327,3.595,0.209,1.844,0.698,0.956,1.339,11.3815,8.406,3.856,4.423,1.635,4.811,2.074,-20.158,8.406,6.883,6.562
C_2509,alive,2013,1.878,4.939,0.247,-0.038,0.421,-1.084,1.009,42.2514,8.949,3.353,10.603,-0.285,4.01,1.628,-56.895,8.949,16.625,8.987
C_2509,alive,2014,12.166,2.897,0.258,-2.878,0.965,-3.218,0.902,19.8194,6.191,16.073,0,-3.136,3.294,1.262,-60.119,6.191,2.137,9.069
C_2509,alive,2015,6.973,2.292,0.343,-4.674,1.835,-4.214,0.929,27.0122,6.449,12.37,0,-5.017,4.157,1.726,-64.327,6.449,2.511,11.123
C_2509,alive,2016,4.628,3.08,0.368,-4.483,1.757,-6.875,1.194,20.7149,8.227,7.927,2.845,-4.851,5.147,1.133,-71.202,8.227,4.761,12.71
C_2509,alive,2017,9.931,3.936,0.339,-0.716,1.847,-2.515,1.021,84.126,11.022,12.143,0,-1.055,7.086,1.513,-73.958,11.022,2.05,11.738
C_2509,alive,2018,37.564,5.879,0.338,4,3.509,3.266,3.045,223.1204,19.742,45.467,0,3.662,13.863,1.939,-71.031,19.742,2.319,15.742
C_251,alive,2013,236.269,274.763,17.302,50.589,32.226,-3.929,62.667,668.1597,409.461,480.265,75,33.287,134.698,95.12,277.1,409.461,183.536,358.872
C_251,alive,2014,240.401,255.152,16.971,67.17,27.887,26.522,56.894,595.3794,404.021,456.926,75,50.199,148.869,79.982,275.912,404.021,167.137,336.851
C_251,alive,2015,251.979,238.316,16.254,64.103,24.6,6.954,54.563,574.1467,382.31,484.133,90.7,47.849,143.994,101.351,282.835,382.31,202.479,318.207
C_251,alive,2016,215.707,237.259,18.992,74.56,28.652,34.38,62.612,733.8688,396.679,517.697,89.1,55.568,159.42,98.129,317.785,396.679,199.815,322.119
C_251,alive,2017,233.609,257.092,20.674,77.722,36.596,14.448,70.584,848.1535,422.993,539.696,76.3,57.048,165.901,102.412,341.2,422.993,195.891,345.271
C_251,alive,2018,239.359,282.996,22.514,88.614,43.486,46.532,79.583,847.9234,470.483,548.341,50,66.1,187.487,103.993,381.108,470.483,170.412,381.869
C_2512,alive,2013,0.009,0.015,0.001,-0.409,0,-0.42,0.009,31.8007,0.023,0.035,0.28,-0.41,0.008,0.036,-0.452,0.023,0.316,0.432
C_2512,alive,2014,0.05,4.234,0.032,-4.147,0,-5.084,0.001,43.7637,0.087,0.134,0.278,-4.179,-4.147,0.529,-5.535,0.087,0.807,4.234
C_2514,alive,2013,1196.728,4568.326,157.329,332.184,25.78,-168.492,953.375,1069.2171,4900.51,3945.869,1579.391,174.855,332.184,792.421,-77.077,4900.51,2824.653,4568.326
C_2514,alive,2014,1390.062,3697.408,155.57,370.351,25.702,-79.837,952.794,1272.1819,5027.599,5652.964,2852.531,214.781,1330.191,857.263,-162.319,5027.599,4166.992,4657.248
C_2514,alive,2015,1500.899,5191.783,157.251,576.967,27.791,-93.384,1206.658,997.9627,7054.907,6518.936,3137.025,419.716,1863.124,1111.212,-258.841,7054.907,4812.889,6477.94
C_2514,alive,2016,1516.538,5378.463,159.402,543.934,24.673,-664.23,1182.145,668.5531,7219.519,6112.724,3215.062,384.532,1841.056,1005.728,-918.971,7219.519,5071.203,6675.585
C_2514,alive,2017,1409.539,4555.944,104.805,416.415,21.716,-698.352,1127.078,887.1038,6042.123,5232.717,3146.972,311.61,1486.179,926.319,-1612.717,6042.123,4884.955,5625.708
C_2515,alive,2013,32.103,33.416,1.514,5.44,0,2.759,16.722,44.8026,68.232,44.875,3.437,3.926,34.816,11.991,5.037,68.232,16.066,62.792
C_2515,alive,2014,35.469,63.201,1.988,10.523,0,4.893,27.015,74.815,108.382,55.39,3.941,8.535,45.181,15.521,9.93,108.382,19.785,97.859
C_2515,alive,2015,73.755,85.877,3.468,17.551,0,8.492,47.747,180.5657,154.655,111.769,6.36,14.083,68.778,22.243,18.422,154.655,31.006,137.104
C_2515,alive,2016,115.224,116.33,6.228,26.003,0,11.607,75.511,352.9378,223.91,223.659,21.632,19.775,107.58,43.621,30.029,223.91,75.498,197.907
C_2515,alive,2017,131.393,167.78,13.128,40.262,0,24.006,110.087,586.7153,333.034,305.78,57.43,27.134,165.254,56.435,54.035,333.034,125.683,292.772
C_2515,alive,2018,185.056,216.677,17.384,54.76,0,26.856,141.735,759.9631,418.081,439.421,29.847,37.376,201.404,72.955,80.891,418.081,121.879,363.321
C_2516,alive,2017,0.006,0.391,0,-0.198,0.006,-0.203,0,5.4,0.396,0.006,0,-0.198,0.005,0.44,-0.516,0.396,0.44,0.594
C_2517,alive,2013,77.231,27.323,2.362,7.072,44.293,7.108,5.144,216.2087,56.472,206.14,0,4.71,29.149,7.511,-79.636,56.472,8.011,49.4
C_2517,alive,2014,88.44,24.702,2.468,9.936,49.593,5,5.784,232.351,58.114,215.5,0,7.468,33.412,7.99,-74.645,58.114,12.38,48.178
C_2517,alive,2015,107.364,26.932,2.664,10.455,55.636,5.126,6.121,213.9016,60.977,235.946,15.282,7.791,34.045,10.042,-70.903,60.977,29.086,50.522
C_2517,alive,2016,102.195,29.917,2.967,10.028,66.856,3.278,5.061,224.8519,64.621,241.497,14.648,7.061,34.704,12.793,-70.195,64.621,33.932,54.593
C_2517,alive,2017,110.515,29.699,3.094,8.896,75.458,6.182,3.981,256.048,63.222,254.009,23.305,5.802,33.523,12.041,-64.041,63.222,40.29,54.326
C_2517,alive,2018,115.734,34.711,3.087,7.724,77.267,1.978,7.285,185.5621,67.766,255.085,22.18,4.637,33.055,14.095,-64.578,67.766,41.906,60.042
C_2518,alive,2013,0.002,0.03,0,-0.329,0,-0.529,0,29.716,0.002,0.002,0,-0.329,-0.028,0.008,-0.53,0.002,0.008,0.331
C_2519,alive,2013,13.254,40.75,8.251,28.323,1.485,8.301,8.124,201.4754,69.073,403.832,105.51,20.072,28.323,25.563,22.165,69.073,281.996,40.75
C_2519,alive,2014,16.648,41.371,8.673,31.094,1.89,9.506,11.447,201.1545,72.465,422.213,104.954,22.421,31.094,30.192,24.148,72.465,296.608,41.371
C_2519,alive,2015,14.444,42.821,8.837,34.203,1.713,11.305,9.313,247.652,77.024,431.626,103.647,25.366,34.203,23.218,27.642,77.024,299.295,42.821
C_2519,alive,2016,14.635,42.751,9.188,36.338,1.564,12.954,9.349,290.7226,79.089,450.976,102.331,27.15,36.338,19.328,32.416,79.089,311.953,42.751
C_2519,alive,2017,18.985,45.785,9.555,36.45,1.519,13.983,12.677,354.3955,82.235,494.639,105.587,26.895,36.45,28.461,37.903,82.235,347.995,45.785
C_2519,alive,2018,16.118,46.177,10.288,34.234,1.459,14.278,10.372,322.3535,80.411,529.83,115.862,23.946,34.234,37.731,43.362,80.411,376.579,46.177
C_252,alive,2013,21.896,10.528,0.646,-2.047,6.075,-0.56,2.883,88.5777,17.884,39.142,4.566,-2.693,7.356,3.452,9.536,17.884,8.018,19.931
C_252,alive,2014,28.853,15.666,0.798,1.959,7.341,-2.474,6.462,88.6712,27.99,45.556,3.845,1.161,12.324,12.442,7.062,27.99,16.287,26.031
C_252,alive,2015,24.551,22.993,0.827,6.414,7.622,3.205,3.091,62.4758,38.965,41.132,3.265,5.587,15.972,4.642,10.268,38.965,7.907,32.551
C_252,alive,2016,28.832,13.036,0.814,-0.539,5.883,-0.149,0.608,55.092,20.955,45.605,2.966,-1.353,7.919,8.326,10.118,20.955,11.292,21.494
C_252,alive,2017,27.8,22.661,0.867,8.085,11.363,5.261,2.059,75.0536,41.129,58.978,12.706,7.218,18.468,5.419,15.38,41.129,18.324,33.044
C_252,alive,2018,19.447,18.015,1.141,-4.114,3.22,-5.201,4.065,23.2028,24.334,52.515,12.052,-5.255,6.319,4.071,10.179,24.334,16.123,28.448
C_2520,alive,2013,0.454,0.008,0.002,-0.314,0,-0.242,0.089,27.1337,0.784,0.461,0.197,-0.316,0.776,0.29,-0.631,0.784,0.487,1.098
C_2520,alive,2014,1.064,0.003,0.002,-1.093,0,-1.059,0.087,75.4581,0.917,1.07,0,-1.095,0.914,0.505,-1.692,0.917,0.505,2.01
C_2520,alive,2015,0.649,0.032,0.039,-1.384,0.011,-1.312,0.168,53.4209,1.222,0.66,0,-1.423,1.19,0.195,-3.094,1.222,0.195,2.606
C_2520,alive,2016,0.439,0.023,0.001,-1.147,0.004,-1.097,0.157,45.8379,1.172,0.45,0,-1.148,1.149,0.204,-4.188,1.172,0.204,2.319
C_2520,alive,2017,0.752,0.032,0.001,-0.749,0.003,-0.743,0.147,20.5148,1.336,0.759,0,-0.75,1.304,0.19,-4.916,1.336,0.19,2.085
C_2520,alive,2018,0.89,0.051,0,-0.5,0.002,-0.491,0.203,28.2497,1.466,0.903,0,-0.5,1.415,0.247,-5.422,1.466,0.247,1.966
C_2521,alive,2013,105.42,38.547,0.129,-28.061,0,-29.636,1.706,346.5041,10.486,105.886,4.56,-28.19,-28.061,13.191,-119.721,10.486,18.078,38.547
C_2521,alive,2014,126.597,74.74,0.124,-65.642,0,-66.742,3.458,1223.3063,9.098,127.204,1.124,-65.766,-65.642,17.276,-186.463,9.098,18.638,74.74
C_2521,alive,2015,213.768,94.491,0.193,-82.805,0,-83.189,4.151,366.9476,11.686,214.917,0,-82.998,-82.805,10.697,-269.652,11.686,10.862,94.491
C_2521,alive,2016,150.457,82.693,0.282,-77.548,0,-77.48,1.789,148.8763,5.145,151.71,0,-77.83,-77.548,11.495,-347.132,5.145,11.657,82.693
C_2521,alive,2017,147.446,124.95,0.431,-115.284,0,-114.752,4.653,324.1854,9.666,149.04,0,-115.715,-115.284,18.525,-461.884,9.666,18.63,124.95
C_2521,alive,2018,116.472,91.609,0.576,-72.705,0.748,-72.158,5.274,60.6584,18.904,122.944,28.291,-73.281,-72.705,14.963,-534.042,18.904,43.262,91.609
C_2523,alive,2013,122.023,25.231,5.878,-28.458,0,-35.852,14.921,337.4387,77.315,137.377,2.962,-34.336,52.084,17.787,-113.201,77.315,22.033,105.773
C_2523,alive,2014,91.73,27.641,8.705,-24.928,0,-33.171,18.726,297.6313,99.354,128.217,0.621,-33.633,71.713,20.429,-147.139,99.354,22.1,124.282
C_2523,alive,2015,63.23,29.388,12.677,-17.922,0,-33.349,21.718,133.96,108.53,116.192,1.557,-30.599,79.142,15.709,-181.51,108.53,22.061,126.452
C_2523,alive,2016,58.282,24.969,12.103,-3.206,0,-16.48,18.761,91.1495,99.878,107.093,2.381,-15.309,74.909,12.606,-199.1,99.878,19.495,103.084
